,input_prompt,completion,model,max_tokens,temperature
5900,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5901,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a snorkel tester.,command-r-plus,90,0.693495461297146
5902,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got a job at a bakery, but I had to leave because I couldn't take the heat.",command-r-plus,90,0.693495461297146
5903,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't cut it!,command-r-plus,90,0.693495461297146
5904,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got a job at a bakery, but I had to leave because I couldn't stand the knead for dough.",command-r-plus,90,0.693495461297146
5905,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5906,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5907,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got fired from my job as a surgeon. Apparently, my patients just wanted someone to talk to, not operate on them!",command-r-plus,90,0.693495461297146
5908,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got a job at a bakery, but I had to leave because I wasn't rising to the occasion.",command-r-plus,90,0.693495461297146
5909,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a snorkel tester.,command-r-plus,90,0.693495461297146
5910,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5911,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got a job at a bakery, but I had to leave because I couldn't take the heat.",command-r-plus,90,0.693495461297146
5912,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5913,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a snorkel tester.,command-r-plus,90,0.693495461297146
5914,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got a job at a bakery, but I had to leave because I couldn't take the heat.",command-r-plus,90,0.693495461297146
5915,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got fired from my job as a snorkel tester. Unfortunately, it just didn't pan out.",command-r-plus,90,0.693495461297146
5916,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a snorkel tester.,command-r-plus,90,0.693495461297146
5917,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got a job at a bakery because I kneaded dough!,command-r-plus,90,0.693495461297146
5918,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5919,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got a job at a bakery, but I had to leave because I couldn't take the heat.",command-r-plus,90,0.693495461297146
5920,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a taxi driver. I guess you could say I didn't fare well!,command-r-plus,90,0.693495461297146
5921,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a taxi driver. I guess you could say I didn't fare well!,command-r-plus,90,0.693495461297146
5922,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I felt lonely, so I bought a pet bird. Now I feel tweet!",command-r-plus,90,0.693495461297146
5923,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't cut it!,command-r-plus,90,0.693495461297146
5924,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a taxi driver. I kept driving people mad!,command-r-plus,90,0.693495461297146
5925,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got a job at a bakery, but I had to leave because I couldn't take the heat.",command-r-plus,90,0.693495461297146
5926,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5927,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a snorkel tester.,command-r-plus,90,0.693495461297146
5928,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got a job at a bakery, but I had to leave because I couldn't take the heat.",command-r-plus,90,0.693495461297146
5929,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got fired from my job as a snorkel tester. Turns out, I failed the breath test.",command-r-plus,90,0.693495461297146
5930,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got a job at a bakery, but I had to leave because I couldn't stand the knead for dough.",command-r-plus,90,0.693495461297146
5931,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got a job at a bakery, but I had to leave because I wasn't rising to the occasion.",command-r-plus,90,0.693495461297146
5932,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got a job at a bakery, but I had to leave because I couldn't take the heat.",command-r-plus,90,0.693495461297146
5933,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5934,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got a job at a bakery, but I had to leave because I wasn't rising to the occasion.",command-r-plus,90,0.693495461297146
5935,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got a job at a bakery, but I had to leave because I wasn't rising to the occasion.",command-r-plus,90,0.693495461297146
5936,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a taxi driver. I guess you could say I didn't fare well!,command-r-plus,90,0.693495461297146
5937,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got fired from my job as a snorkel tester. Turns out, all I was doing was breathing through a tube.",command-r-plus,90,0.693495461297146
5938,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got a job at a bakery, but I had to leave because I wasn't rising to the occasion.",command-r-plus,90,0.693495461297146
5939,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5940,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5941,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I feel bad for people who don't have any friends, but then I feel worse for people who rely on one-liner jokes to make friends.",command-r-plus,90,0.693495461297146
5942,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got a job at a bakery, but I had to leave because I wasn't rising to the occasion.",command-r-plus,90,0.693495461297146
5943,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I feel bad for people who don't have any friends, actually, I don't feel that bad.",command-r-plus,90,0.693495461297146
5944,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I felt left out because I was never invited to join the ""in-crowd.""",command-r-plus,90,0.693495461297146
5945,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got a job at a bakery, but I had to leave because I couldn't take the heat.",command-r-plus,90,0.693495461297146
5946,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I felt lonely, so I bought a pet bird. Now I feel... 'tweet'!",command-r-plus,90,0.693495461297146
5947,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5948,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I felt lonely, so I bought a pet bird. That was a month ago, and guess what? I still hate that bird.",command-r-plus,90,0.693495461297146
5949,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surfer. I couldn't keep up.,command-r-plus,90,0.693495461297146
5950,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a taxi driver. I kept driving into the back of people's cars. It was a rear-ending spree!,command-r-plus,90,0.693495461297146
5951,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got fired from my job as a snorkel tester. Turns out, I failed the breath test.",command-r-plus,90,0.693495461297146
5952,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a taxi driver. I guess you could say I didn't fare well!,command-r-plus,90,0.693495461297146
5953,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5954,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got fired from my job as a surgeon. Apparently, my patients prefer it if I call them ""sir"" or ""ma'am"" instead of ""scalpel"" or ""forceps.""",command-r-plus,90,0.693495461297146
5955,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5956,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got a job at a bakery, but I had to leave because I couldn't take the heat.",command-r-plus,90,0.693495461297146
5957,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5958,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I feel bad for people who don't know how to use Google, they must feel so lost!",command-r-plus,90,0.693495461297146
5959,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a snorkel tester.,command-r-plus,90,0.693495461297146
5960,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5961,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5962,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a shower singer... I guess you could say that I just didn't have the right timing!,command-r-plus,90,0.693495461297146
5963,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got a job at a bakery, but I had to leave because I couldn't stand the knead for dough.",command-r-plus,90,0.693495461297146
5964,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a snorkel tester.,command-r-plus,90,0.693495461297146
5965,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5966,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5967,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a taxi driver. I kept driving off without my passengers!,command-r-plus,90,0.693495461297146
5968,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a taxi driver. I kept driving people mad!,command-r-plus,90,0.693495461297146
5969,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5970,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got a job at a bakery, but I had to leave because I couldn't take the heat.",command-r-plus,90,0.693495461297146
5971,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got fired from my job as a taxi-driver. I kept driving into people's houses and saying, ""This is as far as I go.""",command-r-plus,90,0.693495461297146
5972,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got a job at a bakery, but I had to leave because I couldn't take the heat.",command-r-plus,90,0.693495461297146
5973,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5974,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got fired from my job as a surgeon. Apparently, my patients prefer it if I don't refer to them as ""little projects.""",command-r-plus,90,0.693495461297146
5975,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I felt lonely because I had no body, so I joined a cult!",command-r-plus,90,0.693495461297146
5976,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5977,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5978,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got fired from my job as a snorkel tester. Turns out, I failed the breath test.",command-r-plus,90,0.693495461297146
5979,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a sculptor... but I refuse to let it chip away at me!,command-r-plus,90,0.693495461297146
5980,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5981,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5982,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got a job at a bakery, but I had to leave because I couldn't take the heat.",command-r-plus,90,0.693495461297146
5983,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got a job at a bakery, but I had to leave due to rising costs.",command-r-plus,90,0.693495461297146
5984,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I feel bad for people who don't have any friends, but then I remember I'm one of them.",command-r-plus,90,0.693495461297146
5985,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5986,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5987,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a snorkel tester.,command-r-plus,90,0.693495461297146
5988,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5989,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5990,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I felt lonely, so I bought a pet bird. Now I feel tweet!",command-r-plus,90,0.693495461297146
5991,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got a job at a bakery, but I had to leave because I couldn't take the heat.",command-r-plus,90,0.693495461297146
5992,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5993,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a taxi driver. I guess you could say I didn't fare well!,command-r-plus,90,0.693495461297146
5994,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a taxi driver. I kept driving people mad!,command-r-plus,90,0.693495461297146
5995,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5996,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5997,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't handle the pressure!,command-r-plus,90,0.693495461297146
5998,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],"Listen to this one-liner joke: I just got fired from my job as a taxi driver. I kept driving into people's houses and saying, ""This is as far as I can take you.""",command-r-plus,90,0.693495461297146
5999,Listen to this one-liner joke: [Example: Listen to this one-liner joke: I have an inferiority complex but it's not a very good one.],Listen to this one-liner joke: I just got fired from my job as a surgeon. I couldn't cut it!,command-r-plus,90,0.693495461297146
6000,Today I went [Example: Today I went shopping for new boots.],Today I went for a walk in the park to enjoy the spring blossoms.,jamba-1.5-large,42,0.326929332163834
6001,Today I went [Example: Today I went shopping for new boots.],Today I went to the park to enjoy the sunny weather and read a book under the shade of a large oak tree.,jamba-1.5-large,42,0.326929332163834
6002,Today I went [Example: Today I went shopping for new boots.],Today I went for a walk in the park to enjoy the sunny weather.,jamba-1.5-large,42,0.326929332163834
6003,Today I went [Example: Today I went shopping for new boots.],Today I went for a walk in the park to enjoy the fresh air and sunshine.,jamba-1.5-large,42,0.326929332163834
6004,Today I went [Example: Today I went shopping for new boots.],Today I went for a walk in the park to enjoy the spring blossoms.,jamba-1.5-large,42,0.326929332163834
6005,Today I went [Example: Today I went shopping for new boots.],Today I went for a walk in the park to enjoy the fresh air and sunshine.,jamba-1.5-large,42,0.326929332163834
6006,Today I went [Example: Today I went shopping for new boots.],Today I went for a walk in the park to enjoy the sunny weather.,jamba-1.5-large,42,0.326929332163834
6007,Today I went [Example: Today I went shopping for new boots.],Today I went for a walk in the park to enjoy the spring blossoms.,jamba-1.5-large,42,0.326929332163834
6008,Today I went [Example: Today I went shopping for new boots.],Today I went to the park to enjoy the sunny weather and read a book.,jamba-1.5-large,42,0.326929332163834
6009,Today I went [Example: Today I went shopping for new boots.],Today I went for a walk in the park to enjoy the fresh air and sunshine.,jamba-1.5-large,42,0.326929332163834
6010,Today I went [Example: Today I went shopping for new boots.],Today I went to the park to enjoy the sunny weather.,jamba-1.5-large,42,0.326929332163834
6011,Today I went [Example: Today I went shopping for new boots.],Today I went to the park to enjoy the sunny weather.,jamba-1.5-large,42,0.326929332163834
6012,Today I went [Example: Today I went shopping for new boots.],Today I went for a walk in the park to enjoy the sunny weather.,jamba-1.5-large,42,0.326929332163834
6013,Today I went [Example: Today I went shopping for new boots.],Today I went to the park to enjoy the sunny weather.,jamba-1.5-large,42,0.326929332163834
6014,Today I went [Example: Today I went shopping for new boots.],Today I went on a hike through the forest.,jamba-1.5-large,42,0.326929332163834
6015,Today I went [Example: Today I went shopping for new boots.],Today I went to the park to enjoy the sunny weather.,jamba-1.5-large,42,0.326929332163834
6016,Today I went [Example: Today I went shopping for new boots.],Today I went for a walk in the park to enjoy the spring blossoms.,jamba-1.5-large,42,0.326929332163834
6017,Today I went [Example: Today I went shopping for new boots.],Today I went to the library to find a new book to read.,jamba-1.5-large,42,0.326929332163834
6018,Today I went [Example: Today I went shopping for new boots.],Today I went for a walk in the park.,jamba-1.5-large,42,0.326929332163834
6019,Today I went [Example: Today I went shopping for new boots.],Today I went for a walk in the park to enjoy the fresh air and sunshine.,jamba-1.5-large,42,0.326929332163834
6020,Today I went [Example: Today I went shopping for new boots.],Today I went for a walk in the park to enjoy the fresh air and sunshine.,jamba-1.5-large,42,0.326929332163834
6021,Today I went [Example: Today I went shopping for new boots.],Today I went to the park to enjoy the sunny weather and read a book under the shade of a large oak tree.,jamba-1.5-large,42,0.326929332163834
6022,Today I went [Example: Today I went shopping for new boots.],Today I went for a walk in the park to enjoy the sunny weather.,jamba-1.5-large,42,0.326929332163834
6023,Today I went [Example: Today I went shopping for new boots.],Today I went for a walk in the park to enjoy the fresh air and sunshine.,jamba-1.5-large,42,0.326929332163834
6024,Today I went [Example: Today I went shopping for new boots.],Today I went for a walk in the park to enjoy the sunny weather.,jamba-1.5-large,42,0.326929332163834
6025,Today I went [Example: Today I went shopping for new boots.],Today I went for a walk in the park and enjoyed the sunny weather.,jamba-1.5-large,42,0.326929332163834
6026,Today I went [Example: Today I went shopping for new boots.],Today I went for a walk in the park to enjoy the fresh air and sunshine.,jamba-1.5-large,42,0.326929332163834
6027,Today I went [Example: Today I went shopping for new boots.],Today I went for a walk in the park and enjoyed the beautiful spring weather.,jamba-1.5-large,42,0.326929332163834
6028,Today I went [Example: Today I went shopping for new boots.],Today I went to the park to enjoy the sunny weather and read a book under the shade of a large oak tree.,jamba-1.5-large,42,0.326929332163834
6029,Today I went [Example: Today I went shopping for new boots.],Today I went for a walk in the park to enjoy the spring blossoms.,jamba-1.5-large,42,0.326929332163834
6030,Today I went [Example: Today I went shopping for new boots.],Today I went to the park to enjoy the sunny weather.,jamba-1.5-large,42,0.326929332163834
6031,Today I went [Example: Today I went shopping for new boots.],Today I went to the park to enjoy the sunny weather and read a book.,jamba-1.5-large,42,0.326929332163834
6032,Today I went [Example: Today I went shopping for new boots.],Today I went to the park to enjoy the sunny weather and read a book under the shade of a large oak tree.,jamba-1.5-large,42,0.326929332163834
6033,Today I went [Example: Today I went shopping for new boots.],Today I went on a hike through the forest.,jamba-1.5-large,42,0.326929332163834
6034,Today I went [Example: Today I went shopping for new boots.],Today I went for a walk in the park and enjoyed the beautiful weather.,jamba-1.5-large,42,0.326929332163834
6035,Today I went [Example: Today I went shopping for new boots.],Today I went for a walk in the park and enjoyed the beautiful weather.,jamba-1.5-large,42,0.326929332163834
6036,Today I went [Example: Today I went shopping for new boots.],Today I went for a walk in the park to enjoy the spring blossoms.,jamba-1.5-large,42,0.326929332163834
6037,Today I went [Example: Today I went shopping for new boots.],Today I went to the park to enjoy the sunny weather and read a book.,jamba-1.5-large,42,0.326929332163834
6038,Today I went [Example: Today I went shopping for new boots.],Today I went for a walk in the park to enjoy the sunny weather.,jamba-1.5-large,42,0.326929332163834
6039,Today I went [Example: Today I went shopping for new boots.],Today I went to the park to enjoy the sunny weather.,jamba-1.5-large,42,0.326929332163834
6040,Today I went [Example: Today I went shopping for new boots.],Today I went for a run in the park.,jamba-1.5-large,42,0.326929332163834
6041,Today I went [Example: Today I went shopping for new boots.],Today I went for a walk in the park to enjoy the sunny weather.,jamba-1.5-large,42,0.326929332163834
6042,Today I went [Example: Today I went shopping for new boots.],Today I went to the park to enjoy the sunny weather.,jamba-1.5-large,42,0.326929332163834
6043,Today I went [Example: Today I went shopping for new boots.],Today I went for a walk in the park to enjoy the spring blossoms.,jamba-1.5-large,42,0.326929332163834
6044,Today I went [Example: Today I went shopping for new boots.],Today I went to the park to enjoy the sunny weather.,jamba-1.5-large,42,0.326929332163834
